code | process | id | scheduler | title_code | order_code | client_code | client_name
TASK00138957 | QC | 138957 | vilma.rubio | TITLE15826 | ORDER04355 | CLIENT00047 | Fremantle
TASK00146697 | Telenica1 QC Single pass | 146697 | chantal.beukman | TITLE16867 | ORDER04478 | CLIENT00007 | Warner Brothers
TASK00019511 | Spot QC | 19511 | forest.robin | TITLE01911 | ORDER00429 | CLIENT00042 | 20th Century Fox
TASK00068074 | Spot QC | 68074 | celeste.noreen | TITLE06976 | ORDER01419 | CLIENT00042 | 20th Century Fox
TASK00038960 | QC | 38960 | emma.klein | TITLE03881 | ORDER00840 | CLIENT00047 | Fremantle
TASK00101003 | QC | 101003 | michelle.holcombe | TITLE10803 | ORDER02127 | CLIENT00047 | Fremantle
TASK00060003 | Spot QC | 60003 | forest.robin | TITLE06040 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00100080 | QC | 100080 | vilma.rubio | TITLE10692 | ORDER02132 | CLIENT00047 | Fremantle
TASK00133847 | Spot QC | 133847 | forest.robin | TITLE15137 | ORDER04240 | CLIENT00042 | 20th Century Fox
TASK00033914 | QC | 33914 | emma.klein | TITLE03283 | ORDER00730 | CLIENT00047 | Fremantle
TASK00129744 | QC | 129744 | vilma.rubio | TITLE14591 | ORDER03829 | CLIENT00047 | Fremantle
TASK00037798 | Spot QC | 37798 | forest.robin | TITLE03763 | ORDER00827 | CLIENT00042 | 20th Century Fox
TASK00031307 | QC | 31307 | emma.klein | TITLE03025 | ORDER00688 | CLIENT00047 | Fremantle
TASK00094141 | Spot QC | 94141 | johanna.mcgregor | TITLE10084 | ORDER02008 | CLIENT00042 | 20th Century Fox
TASK00122081 | Spot QC | 122081 | johanna.mcgregor | TITLE13625 | ORDER03638 | CLIENT00042 | 20th Century Fox
TASK00122083 | Spot QC | 122083 | johanna.mcgregor | TITLE13626 | ORDER03638 | CLIENT00042 | 20th Century Fox
TASK00139892 | QC | 139892 | vilma.rubio | TITLE15382 | ORDER04291 | CLIENT00047 | Fremantle
TASK00083464 | SpotQC | 83464 | forest.robin | TITLE08742 | ORDER01742 | CLIENT00042 | 20th Century Fox
TASK00139896 | QC | 139896 | vilma.rubio | TITLE15384 | ORDER04291 | CLIENT00047 | Fremantle
TASK00032540 | Spot QC | 32540 | forest.robin | TITLE03121 | ORDER00643 | CLIENT00042 | 20th Century Fox
TASK00069057 | QC | 69057 | michelle.holcombe | TITLE07103 | ORDER01457 | CLIENT00047 | Fremantle
TASK00108440 | spot QC | 108440 | michelle.holcombe | TITLE11789 | ORDER02292 | CLIENT00047 | Fremantle
TASK00102456 | SpotQC | 102456 | forest.robin | TITLE11006 | ORDER02201 | CLIENT00042 | 20th Century Fox
TASK00065253 | Spot QC | 65253 | forest.robin | TITLE06649 | ORDER01046 | CLIENT00042 | 20th Century Fox
TASK00020404 | Spot QC for TDS CC file | 20404 | johanna.mcgregor | TITLE01975 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00020403 | Full Audio QC | 20403 | johanna.mcgregor | TITLE01975 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00050152 | QC | 50152 | laura.szot | TITLE04975 | ORDER01015 | CLIENT00047 | Fremantle
TASK00067676 | Spot QC | 67676 | celeste.noreen | TITLE06924 | ORDER01418 | CLIENT00042 | 20th Century Fox
TASK00033496 | spot QC | 33496 | michelle.holcombe | TITLE03229 | ORDER00722 | CLIENT00047 | Fremantle
TASK00046730 | Spot QC | 46730 | forest.robin | TITLE04687 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00106252 | Telenica1 QC Single pass | 106252 | chantal.beukman | TITLE11539 | ORDER02249 | CLIENT00007 | Warner Brothers
TASK00050975 | QC: SD SINGLE PASS | 50975 | adriana.amador | TITLE05042 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00076621 | Spot QC | 76621 | forest.robin | TITLE07953 | ORDER01590 | CLIENT00042 | 20th Century Fox
TASK00038071 | QC Spot Check File Matches Spec | 38071 | emma.klein | TITLE03787 | ORDER00821 | CLIENT00047 | Fremantle
TASK00103506 | QC | 103506 | michelle.holcombe | TITLE11158 | ORDER02209 | CLIENT00047 | Fremantle
TASK00156337 | Spot QC | 156337 | adriana.amador | TITLE18046 | ORDER04655 | CLIENT00032 | Disney
TASK00103500 | QC | 103500 | michelle.holcombe | TITLE11158 | ORDER02209 | CLIENT00047 | Fremantle
TASK00056751 | Spot QC | 56751 | forest.robin | TITLE05696 | ORDER01041 | CLIENT00042 | 20th Century Fox
TASK00122786 | Spot QC | 122786 | forest.robin | TITLE13717 | ORDER03602 | CLIENT00042 | 20th Century Fox
TASK00061220 | QC | 61220 | laura.szot | TITLE06180 | ORDER01212 | CLIENT00047 | Fremantle
TASK00052129 | Spot QC | 52129 | forest.robin | TITLE05163 | ORDER00436 | CLIENT00042 | 20th Century Fox
TASK00141955 | QC | 141955 | vilma.rubio | TITLE16207 | ORDER04408 | CLIENT00047 | Fremantle
TASK00075162 | spot QC | 75162 | michelle.holcombe | TITLE07802 | ORDER01561 | CLIENT00047 | Fremantle
TASK00043835 | Telenica1 QC Single pass | 43835 | jennifer.olvey | TITLE04356 | ORDER00920 | CLIENT00007 | Warner Brothers
TASK00107001 | spot QC | 107001 | chantal.beukman | TITLE11633 | ORDER02270 | CLIENT00007 | Warner Brothers
TASK00107009 | spot QC | 107009 | chantal.beukman | TITLE11634 | ORDER02270 | CLIENT00007 | Warner Brothers
TASK00019498 | Spot QC | 19498 | forest.robin | TITLE01910 | ORDER00432 | CLIENT00042 | 20th Century Fox
TASK00133931 | Spot QC | 133931 | forest.robin | TITLE15143 | ORDER04240 | CLIENT00042 | 20th Century Fox
TASK00059312 | Spot QC | 59312 | forest.robin | TITLE05986 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00013637 | Spot QC | 13637 | emma.klein | TITLE01376 | ORDER00299 | CLIENT00042 | 20th Century Fox
TASK00050699 | Spot QC | 50699 | forest.robin | TITLE05013 | ORDER01036 | CLIENT00042 | 20th Century Fox
TASK00017445 | QC | 17445 | jill.kuzma | TITLE01732 | ORDER00383 | CLIENT00007 | Warner Brothers
TASK00097049 | Spot QC | 97049 | johanna.mcgregor | TITLE10407 | ORDER01997 | CLIENT00042 | 20th Century Fox
TASK00125373 | QC | 125373 | vilma.rubio | TITLE14031 | ORDER03697 | CLIENT00047 | Fremantle
TASK00068564 | QC | 68564 | michelle.holcombe | TITLE07024 | ORDER01449 | CLIENT00047 | Fremantle
TASK00143909 | Spot QC | 143909 | chantal.beukman | TITLE16488 | ORDER04455 | CLIENT00007 | Warner Brothers
TASK00120429 | Telenica1 QC Single pass | 120429 | chantal.beukman | TITLE13378 | ORDER03648 | CLIENT00007 | Warner Brothers
TASK00069886 | Spot QC | 69886 | celeste.noreen | TITLE07181 | ORDER01295 | CLIENT00042 | 20th Century Fox
TASK00101497 | QC | 101497 | vilma.rubio | TITLE10442 | ORDER02097 | CLIENT00047 | Fremantle
TASK00021976 | Spot QC | 21976 | forest.robin | TITLE02066 | ORDER00476 | CLIENT00042 | 20th Century Fox
TASK00084747 | QC program | 84747 | laura.szot | TITLE08890 | ORDER00898 | CLIENT00047 | Fremantle
TASK00061642 | Spot QC | 61642 | forest.robin | TITLE06231 | ORDER01182 | CLIENT00042 | 20th Century Fox
TASK00062598 | VisionQC_QC_SR_Protection | 62598 | johanna.mcgregor | TITLE06334 | ORDER01259 | CLIENT00042 | 20th Century Fox
TASK00094886 | Spot QC | 94886 | johanna.mcgregor | TITLE10174 | ORDER02032 | CLIENT00042 | 20th Century Fox
TASK00021196 | Full Audio QC | 21196 | johanna.mcgregor | TITLE01931 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00059294 | Spot QC | 59294 | forest.robin | TITLE05985 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00152151 | spot QC | 152151 | vilma.rubio | TITLE17577 | ORDER02874 | CLIENT00047 | Fremantle
TASK00152159 | spot QC | 152159 | vilma.rubio | TITLE17578 | ORDER02874 | CLIENT00047 | Fremantle
TASK00153824 | Spot QC | 153824 | adriana.amador | TITLE17781 | ORDER04581 | CLIENT00032 | Disney
TASK00011628 | Spot QC | 11628 | johanna.mcgregor | TITLE01179 | ORDER00273 | CLIENT00042 | 20th Century Fox
TASK00056388 | Spot QC | 56388 | forest.robin | TITLE05663 | ORDER01043 | CLIENT00042 | 20th Century Fox
TASK00113956 | Spot QC | 113956 | johanna.mcgregor | TITLE12480 | ORDER03470 | CLIENT00042 | 20th Century Fox
TASK00024077 | Spot QC | 24077 | celeste.noreen | TITLE02275 | ORDER00522 | CLIENT00042 | 20th Century Fox
TASK00086492 | QC NTSC DBC | 86492 | johanna.mcgregor | TITLE09095 | ORDER01813 | CLIENT00042 | 20th Century Fox
TASK00086493 | QC PAL DBC | 86493 | johanna.mcgregor | TITLE09095 | ORDER01813 | CLIENT00042 | 20th Century Fox
TASK00043452 | Spot QC | 43452 | forest.robin | TITLE04312 | ORDER00704 | CLIENT00046 | Fox
TASK00026570 | Spot QC | 26570 | forest.robin | TITLE02539 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00138148 | spot QC | 138148 | lisa.mcguire | TITLE15697 | ORDER04341 | CLIENT00047 | Fremantle
TASK00138140 | spot QC | 138140 | lisa.mcguire | TITLE15696 | ORDER04341 | CLIENT00047 | Fremantle
TASK00058855 | Spot QC | 58855 | forest.robin | TITLE05938 | ORDER01181 | CLIENT00042 | 20th Century Fox
TASK00139890 | QC | 139890 | vilma.rubio | TITLE15381 | ORDER04291 | CLIENT00047 | Fremantle
TASK00044219 | QC | 44219 | emma.klein | TITLE04402 | ORDER00837 | CLIENT00047 | Fremantle
TASK00038165 | QC | 38165 | emma.klein | TITLE03795 | ORDER00832 | CLIENT00047 | Fremantle
TASK00022194 | QC | 22194 | michelle.holcombe | TITLE02087 | ORDER00490 | CLIENT00047 | Fremantle
TASK00022196 | QC | 22196 | michelle.holcombe | TITLE02087 | ORDER00490 | CLIENT00047 | Fremantle
TASK00023242 | Spot QC | 23242 | celeste.noreen | TITLE02181 | ORDER00522 | CLIENT00042 | 20th Century Fox
TASK00135683 | spot QC | 135683 | vilma.rubio | TITLE15349 | ORDER01172 | CLIENT00047 | Fremantle
TASK00029064 | QC | 29064 | emma.klein | TITLE02786 | ORDER00653 | CLIENT00047 | Fremantle
TASK00026325 | QC | 26325 | jill.kuzma | TITLE02517 | ORDER00587 | CLIENT00007 | Warner Brothers
TASK00015192 | HD Single Pass QC | 15192 | leanna.marsh | TITLE01532 | ORDER00339 | CLIENT00018 | FX
TASK00015199 | HD Single Pass QC | 15199 | leanna.marsh | TITLE01532 | ORDER00339 | CLIENT00018 | FX
TASK00106977 | SandP | 106977 | michelle.holcombe | TITLE11630 | ORDER02269 | CLIENT00019 | Lionsgate
TASK00111196 | Spot QC | 111196 | johanna.mcgregor | TITLE12137 | ORDER02348 | CLIENT00042 | 20th Century Fox
TASK00047746 | Spot QC | 47746 | forest.robin | TITLE04752 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00048290 | Spot QC | 48290 | forest.robin | TITLE04796 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00031595 | QC | 31595 | emma.klein | TITLE03061 | ORDER00689 | CLIENT00047 | Fremantle
TASK00064154 | Technicolor UK | 64154 | leanna.marsh | TITLE06519 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00085620 | QC | 85620 | michelle.holcombe | TITLE08970 | ORDER01791 | CLIENT00047 | Fremantle
TASK00046898 | Spot QC | 46898 | forest.robin | TITLE04699 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00068101 | Spot QC | 68101 | celeste.noreen | TITLE06979 | ORDER01419 | CLIENT00042 | 20th Century Fox
TASK00038890 | QC | 38890 | emma.klein | TITLE03874 | ORDER00840 | CLIENT00047 | Fremantle
TASK00064974 | VisionQC_QC_SR_Protection | 64974 | johanna.mcgregor | TITLE06617 | ORDER01379 | CLIENT00042 | 20th Century Fox
TASK00153474 | Spot QC | 153474 | adriana.amador | TITLE17741 | ORDER04581 | CLIENT00032 | Disney
TASK00051360 | FMS Leslie Roundabout | 51360 | leanna.marsh | TITLE05088 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00026810 | Spot QC | 26810 | forest.robin | TITLE02554 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00066267 | spot QC | 66267 | adriana.amador | TITLE06768 | ORDER01402 | CLIENT00007 | Warner Brothers
TASK00047234 | Spot QC | 47234 | forest.robin | TITLE04720 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00099331 | Spot QC CC Files | 99331 | leanna.marsh | TITLE10646 | ORDER01985 | CLIENT00042 | 20th Century Fox
TASK00099330 | Spot QC - Video Files | 99330 | leanna.marsh | TITLE10646 | ORDER01985 | CLIENT00042 | 20th Century Fox
TASK00109915 | Prequal | 109915 | laura.szot | TITLE08582 | ORDER01484 | CLIENT00047 | Fremantle
TASK00109917 | Prequal | 109917 | laura.szot | TITLE08585 | ORDER01484 | CLIENT00047 | Fremantle
TASK00109916 | Alchemist 50i conversion | 109916 | laura.szot | TITLE08582 | ORDER01484 | CLIENT00047 | Fremantle
TASK00109910 | Alchemist 50i conversion | 109910 | laura.szot | TITLE08577 | ORDER01484 | CLIENT00047 | Fremantle
TASK00009288 | Spot QC | 9288 | forest.robin | TITLE00928 | ORDER00192 | CLIENT00042 | 20th Century Fox
TASK00109919 | Prequal | 109919 | laura.szot | TITLE08911 | ORDER01484 | CLIENT00047 | Fremantle
TASK00109918 | Alchemist 50i conversion | 109918 | laura.szot | TITLE08585 | ORDER01484 | CLIENT00047 | Fremantle
TASK00121622 | Spot QC | 121622 | johanna.mcgregor | TITLE13556 | ORDER03616 | CLIENT00042 | 20th Century Fox
TASK00108789 | Spot QC | 108789 | johanna.mcgregor | TITLE11830 | ORDER02303 | CLIENT00042 | 20th Century Fox
TASK00012939 | Spot QC | 12939 | emma.klein | TITLE01330 | ORDER00290 | CLIENT00042 | 20th Century Fox
TASK00084807 | Replacement QC | 84807 | michelle.holcombe | TITLE05917 | ORDER01187 | CLIENT00048 | Summit
TASK00133640 | QC Sequence Verification | 133640 | vilma.rubio | TITLE15103 | ORDER04225 | CLIENT00047 | Fremantle
TASK00133648 | QC Sequence Verification | 133648 | vilma.rubio | TITLE15104 | ORDER04225 | CLIENT00047 | Fremantle
TASK00055223 | Spot QC | 55223 | celeste.noreen | TITLE05517 | ORDER01105 | CLIENT00042 | 20th Century Fox
TASK00072635 | QC | 72635 | vilma.rubio | TITLE07502 | ORDER01526 | CLIENT00047 | Fremantle
TASK00100184 | QC | 100184 | vilma.rubio | TITLE10705 | ORDER02132 | CLIENT00047 | Fremantle
TASK00073513 | QC | 73513 | jill.kuzma | TITLE07603 | ORDER01534 | CLIENT00007 | Warner Brothers
TASK00056652 | Spot QC | 56652 | forest.robin | TITLE05687 | ORDER01041 | CLIENT00042 | 20th Century Fox
TASK00110757 | Amberfin QC | 110757 | chantal.beukman | TITLE12084 | ORDER02344 | CLIENT00007 | Warner Brothers
TASK00063392 | Technicolor UK | 63392 | leanna.marsh | TITLE06437 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00063393 | Hulu The Platform | 63393 | leanna.marsh | TITLE06437 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00028982 | Spot QC | 28982 | forest.robin | TITLE02774 | ORDER00645 | CLIENT00042 | 20th Century Fox
TASK00083826 | Spot QC | 83826 | forest.robin | TITLE08784 | ORDER01741 | CLIENT00042 | 20th Century Fox
TASK00120677 | spot QC | 120677 | vilma.rubio | TITLE13409 | ORDER03649 | CLIENT00047 | Fremantle
TASK00121841 | QC | 121841 | michelle.holcombe | TITLE13590 | ORDER02127 | CLIENT00047 | Fremantle
TASK00049982 | QC | 49982 | adriana.amador | TITLE04956 | ORDER00217 | CLIENT00007 | Warner Brothers
TASK00153434 | Spot QC | 153434 | adriana.amador | TITLE17737 | ORDER04581 | CLIENT00032 | Disney
TASK00071466 | QC program | 71466 | laura.szot | TITLE07386 | ORDER01497 | CLIENT00047 | Fremantle
TASK00086752 | Sequence Verification | 86752 | michelle.holcombe | TITLE09150 | ORDER01817 | CLIENT00019 | Lionsgate
TASK00088165 | Spot QC | 88165 | johanna.mcgregor | TITLE09302 | ORDER01855 | CLIENT00042 | 20th Century Fox
TASK00031515 | QC | 31515 | emma.klein | TITLE03051 | ORDER00689 | CLIENT00047 | Fremantle
TASK00093990 | Spot QC | 93990 | johanna.mcgregor | TITLE10066 | ORDER02008 | CLIENT00042 | 20th Century Fox
TASK00026682 | Spot QC | 26682 | forest.robin | TITLE02546 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00093999 | Spot QC | 93999 | johanna.mcgregor | TITLE10067 | ORDER02008 | CLIENT00042 | 20th Century Fox
TASK00053266 | QC | 53266 | emma.klein | TITLE05312 | ORDER00653 | CLIENT00047 | Fremantle
TASK00096473 | Spot QC | 96473 | johanna.mcgregor | TITLE10342 | ORDER02069 | CLIENT00042 | 20th Century Fox
TASK00117085 | QC | 117085 | johanna.mcgregor | TITLE12827 | ORDER03567 | CLIENT00042 | 20th Century Fox
TASK00139034 | QC | 139034 | vilma.rubio | TITLE15836 | ORDER04355 | CLIENT00047 | Fremantle
TASK00081773 | QC | 81773 | vilma.rubio | TITLE08147 | ORDER01098 | CLIENT00047 | Fremantle
TASK00037447 | QC Spot Check | 37447 | emma.klein | TITLE03720 | ORDER00824 | CLIENT00047 | Fremantle
TASK00030640 | Spot QC | 30640 | forest.robin | TITLE02955 | ORDER00437 | CLIENT00042 | 20th Century Fox
TASK00083327 | SpotQC | 83327 | forest.robin | TITLE08731 | ORDER01741 | CLIENT00042 | 20th Century Fox
TASK00121867 | QC | 121867 | michelle.holcombe | TITLE13594 | ORDER02127 | CLIENT00047 | Fremantle
TASK00021010 | Spot QC for TDS CC file | 21010 | johanna.mcgregor | TITLE01926 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00144611 | Feature QC | 144611 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144615 | Captions QC | 144615 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144614 | Preview QC | 144614 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144616 | Subtitle QC 6 | 144616 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00144619 | Subtitle QC 5 | 144619 | forest.robin | TITLE16574 | ORDER04472 | CLIENT00042 | 20th Century Fox
TASK00034159 | Full Audio QC | 34159 | johanna.mcgregor | TITLE03308 | ORDER00741 | CLIENT00042 | 20th Century Fox
TASK00060803 | Spot QC | 60803 | forest.robin | TITLE06133 | ORDER01185 | CLIENT00042 | 20th Century Fox
TASK00067993 | Spot QC | 67993 | celeste.noreen | TITLE06967 | ORDER01419 | CLIENT00042 | 20th Century Fox
TASK00134787 | Spot QC - Video Files | 134787 | leanna.marsh | TITLE15226 | ORDER04277 | CLIENT00042 | 20th Century Fox
TASK00059237 | QC | 59237 | vilma.rubio | TITLE05979 | ORDER01080 | CLIENT00047 | Fremantle
TASK00127879 | QC | 127879 | vilma.rubio | TITLE14358 | ORDER03765 | CLIENT00047 | Fremantle
TASK00105622 | Telenica1 QC Single pass | 105622 | chantal.beukman | TITLE11458 | ORDER02253 | CLIENT00007 | Warner Brothers
TASK00039800 | Spot QC | 39800 | forest.robin | TITLE03982 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00054419 | QC Primary Deliverable | 54419 | jennifer.olvey | TITLE05433 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00047950 | QC | 47950 | laura.szot | TITLE04773 | ORDER00979 | CLIENT00047 | Fremantle
TASK00153734 | Spot QC | 153734 | adriana.amador | TITLE17772 | ORDER04581 | CLIENT00032 | Disney
TASK00096533 | Spot QC | 96533 | forest.robin | TITLE10347 | ORDER02070 | CLIENT00042 | 20th Century Fox
TASK00067764 | Spot QC | 67764 | celeste.noreen | TITLE06934 | ORDER01418 | CLIENT00042 | 20th Century Fox
TASK00156818 | Spot QC | 156818 | adriana.amador | TITLE18092 | ORDER04657 | CLIENT00032 | Disney
TASK00139170 | QC | 139170 | vilma.rubio | TITLE15853 | ORDER04355 | CLIENT00047 | Fremantle
TASK00057144 | QC | 57144 | laura.szot | TITLE05745 | ORDER01142 | CLIENT00047 | Fremantle
TASK00115644 | QC | 115644 | david.featherstone | TITLE12706 | ORDER03526 | CLIENT00047 | Fremantle
TASK00093489 | Full QC | 93489 | johanna.mcgregor | TITLE09996 | ORDER02004 | CLIENT00042 | 20th Century Fox
TASK00047170 | Spot QC | 47170 | forest.robin | TITLE04716 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00041781 | Telenica1 QC Single pass | 41781 | jennifer.olvey | TITLE04128 | ORDER00869 | CLIENT00007 | Warner Brothers
TASK00041789 | Telenica1 QC Single pass | 41789 | jennifer.olvey | TITLE04129 | ORDER00869 | CLIENT00007 | Warner Brothers
TASK00079629 | Spot QC | 79629 | johanna.mcgregor | TITLE08301 | ORDER01670 | CLIENT00122 | 20th Century Television
TASK00153404 | Spot QC | 153404 | adriana.amador | TITLE17734 | ORDER04581 | CLIENT00032 | Disney
TASK00006068 | HD Single Pass QC | 6068 | gena | TITLE00616 | ORDER00130 | CLIENT00018 | FX
TASK00006060 | HD Single Pass QC | 6060 | gena | TITLE00616 | ORDER00130 | CLIENT00018 | FX
TASK00075627 | Spot QC CC Files | 75627 | celeste.noreen | TITLE07853 | ORDER01351 | CLIENT00042 | 20th Century Fox
TASK00131952 | spot QC | 131952 | chantal.beukman | TITLE14875 | ORDER04171 | CLIENT00007 | Warner Brothers
TASK00020892 | Full Audio QC | 20892 | johanna.mcgregor | TITLE01909 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00067456 | Spot QC | 67456 | celeste.noreen | TITLE06900 | ORDER01417 | CLIENT00042 | 20th Century Fox
TASK00069641 | QC program | 69641 | laura.szot | TITLE07159 | ORDER00898 | CLIENT00047 | Fremantle
TASK00029152 | QC | 29152 | emma.klein | TITLE02797 | ORDER00653 | CLIENT00047 | Fremantle
TASK00121875 | QC | 121875 | michelle.holcombe | TITLE13595 | ORDER02127 | CLIENT00047 | Fremantle
TASK00059438 | Spot QC | 59438 | forest.robin | TITLE05993 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00050710 | Spot QC | 50710 | forest.robin | TITLE05014 | ORDER01036 | CLIENT00042 | 20th Century Fox
TASK00038670 | QC | 38670 | emma.klein | TITLE03852 | ORDER00838 | CLIENT00047 | Fremantle
TASK00058385 | QC | 58385 | emma.klein | TITLE05890 | ORDER00926 | CLIENT00047 | Fremantle
TASK00113334 | spot QC | 113334 | sarah.louth | TITLE12405 | ORDER03447 | CLIENT00047 | Fremantle
TASK00039100 | QC | 39100 | emma.klein | TITLE03895 | ORDER00841 | CLIENT00047 | Fremantle
TASK00046962 | Spot QC | 46962 | forest.robin | TITLE04703 | ORDER00974 | CLIENT00042 | 20th Century Fox
